HIRE_SEQ,EMP_CO_NO,CO_CLCD,CO_CLCD_NM,CO_NM,BUSINO,REG_LOG_IMG_NM,MAP_COOR_Y,MAP_COOR_X,HOMEPG,CO_INTRO_SUMMARY_CONT,CO_INTRO_CONT,MAIN_BUSI_CONT,REG_DATE,REG_USR,UPD_DATE,UPD_USR,USE_YN
9120,E000021623,00,중소기업,한화모멘텀,4358802880,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCmMmlhXeJW5RBuoUP9oh%2F0uL93MH2q7BdHwBF9PXqGyffggi8Fgrihqf7ZZR1%2FcsYJUalDMOym%2FG3RiSdHsMnZ4%3D,37.4036227868033,127.108257511861,https://www.hanwhamomentum.com,메카트로닉스 분야 엔지니어링 솔루션 기업,"한화모멘텀은 첨단 메카트로닉스 사업 분야에서 고객 맞춤형 엔지니어링 솔루션을 제공합니다.한화모멘텀은 1953년에 설립된 이래 반세기 넘게 축적한 기술력과 노하우를 바탕으로 메카트로닉스 산업을 선도해 왔습니다.끊임없는 도전, 지속적인 기술혁신과 차별화된 엔지니어 역량을 통하여 다양한 고부가 첨단, 친환경 및 차세대 영역으로 사업을 확장하고 있는 한화모멘텀은 고객과의 파트너십을 더욱 강화해 나갈 것입니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
9121,E000021603,30,공공기관,울산창조경제혁신센터,4368200016,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCnY41WIhMbUZCV3VfPeS4mTxoq6DiDAffhLxLsspkh17woWeL60fn8Qvjgxv%2FZ2qpy1hHt6Wy%2F2gXVs4Jp0poMo%3D,35.54183711963,129.257425346502,https://ccei.creativekorea.or.kr/ulsan,유망한 기업을 발굴 및 육성하는 기관,"울산센터는 조선해양, 석유화학, 에너지, 안전 등 제조업을 바탕으로 유망한 기업을 발굴 및 육성하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9122,E000021563,00,중소기업,에프앤에프엔터테인먼트,7838702685,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDClLPxL6Cg6hZvzuFG1UWI6G0a6MRa8ZdsnIqy1hEGvvP1kTaigzLBZ0KU1HqkJ57PzyVe7lDttTIWJ2ULIyqKuQ%3D,37.5176111952218,127.036009408319,https://fnfent.com,엔터테인먼트,F&F Entertainment는 엔터테인먼트로 만들어질 새로운 미래를 찾아 나아갑니다.뛰어난 재능을 가진 사람들을 찾아 그 재능을 더욱 빛낼 수 있는 기회를 제공하여 이들과 함께 멋진 미래를 만들어 갑니다.아울러 끊임없는 새로운 시도를 통해 미래의 엔터테인먼트 산업을 이끌어 나갈 최고의 글로벌 엔터테인먼트 기업을 지향합니다.,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
9123,E000021543,40,중견기업,이엔씨테크놀로지,1248166272,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCiuihHhuLlgngIiRo6wlL2EHQ5Rb2E5Gqe5s2Lbj%2B4h7K7KO5cGI5cq2%2BKy0b1FrDCPSRrs2aKGMbQVBDJAueOs%3D,37.1688836994629,127.090345677733,http://www.enctech.co.kr/kr/,자동화 장비 개발/제조/판매하는 전문회사,㈜이엔씨테크놀로지는 Display/반도체 제품을 만드는데 필수 공정인 전기/광학/외관검사와 관련된 검사/계측/평가 및 자동화 장비를 개발/제조/판매하는 전문회사입니다.,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9124,E000021524,40,중견기업,평화기공,5148106399,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCq90jy8VFX%2F1hoTVj0ciuC3zP6tBsRTEpppMFd5Ss6aH1Xvxkptz9P%2FbYrRTwgIunRvrxaXq7m5C9fRpghmBXg8%3D,35.7427020118182,128.472385416088,http://www.ph.co.kr/kor/company/family_3_1.asp#n,자동차 및 전자분야의 초정밀 제품 전문기업,"평화기공은 1985년 설립이래 금형, 기계, 자동차 및 일반사업용 부품을 생산하고 있으며, 자동차 및 전자분야의 초정밀 제품 전문기업으로 성장하기 위해 최선을 다하고 있습니다.1985년 설립 이래 금형, 기계, 프레스가공, 알루미늄 다이케스팅 소재 및 가공,도금, 도장 등 자동차 및 일반산업용 부품을 생산하여 왔습니다. 또한 자체 기술연구소를 통해 자동차 및 전자분야의 초정밀 제품 개발을 위해 노력하고 있습니다.현재 국내뿐만 아니라 일본 유럽 북미지역 등 국내외 자동차부품 기업에 제품을 공급하고 있으며, 사업 분야 또한 가전 및 전자분야로 확대하여 글로벌 기업으로 도약을 준비하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9125,E000021523,40,중견기업,피엔디티,5058171260,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCi8G48nKtQ5P6y6ZDcaZ3IPOKe%2F0WIMH9dj8baGFOeMIiVO6NjCI2Xnq06hGIHJRsGi%2BQUNHXWifAkFDL2O9IPA%3D,35.9083069201507,128.948928217249,http://www.ph.co.kr/kor/company/family_6_1.asp,자동차부품 기업,"피엔디티는 세계적인 자동차부품 기업인 일본 NOK와의 합작으로 2012년에 설립되었으며, 최고의 근무환경과 생산현장을 보유한 기술선도 기업 입니다.평화홀딩스와 일본 NOK와의 합작으로 2012년에 설립된 피엔디티는 평화그룹이 가진 노하우와 기술력, 그리고 세계적인 자동차부품 기업인 NOK로부터 도입한 선진 전문기술을 바탕으로 자동차부품 기술선도 기업이 되기 위해 노력하고 있습니다.특히 피엔디티는 최고의 환경과 기술력을 갖추고 ‘좋은 환경에서 우수제품 만들어 함께 잘 살아보자’라는 경영이념을 실현하여 주주와 임직원의 삶의 질 향상과 지역사회의 일원으로서 맡은 바 역할을 다 하기 위해 최선을 다하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9126,E000021503,40,중견기업,평화오일씰공업,5148106384,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCrUbIuJ%2B61%2FCbCPKWfqUrRSleUmAXnfNTan3Bt1fATcE22NjQGNBxAmclXfBh3Lu4Zgy45TdsMFFUNyp%2BzgAd%2Bk%3D,35.7360438563791,128.458825936937,http://www.ph.co.kr/kor/company/family_2_1.asp#n,자동차 및 기계 기술 선도 기업,"오일씰 설계 및 제조기술이 국제수준에 비해 현저히 낮던 1977년에 설립된 평화오일씰공업은 기술향상에 대한 지속적인 노력을 기울인 결과 자동차의 엔진과 미션 브레이크 등에 장착되는 Peek Sealing을 국산화 하는 등 기술 선도 기업으로 그 역할을 다하고 있습니다.평화산업과 일본 NOK와의 합작으로 1977년에 설립된 평화오일씰공업은 기술개발과 선진 전문기술 도입을 발판으로 Oil Seal, O-Ring 등의 제품을 생산하여 자동차와 우주항공, 전자, 이륜차, 농기계 등 전 산업분야의 발전과 기술향상에 이바지해 왔습니다.설립이래 지속적인 투자로 대량 생산체제를 구축했고, 2003년에는 신기술연구소를 설립하는 등 연구개발에 필요한 인프라도 강화했습니다. 앞으로도 미래기술 확보를 통해 Global 시대의 주역이 되도록 최선을 다하겠습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9127,E000021483,40,중견기업,코스알엑스,1448120381,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCu9bt%2FnaKza%2FwSeRRliyl0C86e1IdP%2FPeFwrQ9N2ybXYkmuKsuGqAsZy0p%2BiWp%2Bn4vA2TDLBSvJPEVGYdskiBGk%3D,37.5028813541774,127.041356540268,https://www.cosrx.co.kr/,글로벌 스킨케어 브랜드,"미스터알엑스는 오랜 시간 동안 일상 속 뷰티 라이프스타일을 면밀히 바라보고, 피부 타입과 관련된 문제를 넘어 우리의 일상이 더욱 아름다워질 수 있도록 하는 것이 무엇인지를 고민해 왔습니다.또한 뷰티 산업에서의 다년간의 노하우와 경험을 바탕으로 코스알엑스라는 이름으로 소비자들을 만나오고 있습니다.미스터알엑스는 우리 모두를 대변하며 코스알엑스의 상징으로서 많은 사람들이 본연의 아름다움을 찾길 바라는 마음으로 정성을 다하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9128,E000021463,00,중소기업,대한예수교장로회총신대학교,1088203160,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCnknYNmS7jAWh1GRLm8tqNuGeDEZ6sjGwjugBsjZbDv%2B5JNyCEJw6kLPDIC0OJym2ZF50q7FMP0zape7fG%2BHQww%3D,37.4879290070931,126.966763108256,https://www.csu.ac.kr/,기독교 지도자 교육기관,"1901년 마포삼열 선교사 자택에서 본교 전신인 평양 조선예수교장로회신학교가 설립되면서부터, 총신대학교는 개혁신학, 개혁신앙, 개혁실천이라는 설립이념을 기반으로 기독교 인재를 양성하는데 힘쓰고 있다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
9129,E000021443,00,중소기업,프레시원,1428148651,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCsMIlhFhPWJfeWyko0XtENzkj354GDLxgwaSsYpPTH0N2LwSn9S7a9vLMElj3NPfaPG1dAuE7YWU9Xgb%2BqNRFOM%3D,37.3366947773704,127.100191418641,https://freshone.com,식자재 유통 전문 회사,"‘식당운영에 필요한 최적의 Solution을 제공해 드립니다.’프레시원은 2010년 설립 이후 좋은 식자재를 유통하여, 건강하고 맛있는 식문화를 창출하는 식자재 유통 전문 회사 입니다. 3만여종의 상품을 바탕으로 1만이 넘는 고객에게 식자재를 공급하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
9130,E000021423,30,공공기관,우주항공청,7798300021,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCtNP097Bf6fY7HNSGWhMnveCJhmZSR0BVAXijSnlOx2Fmzf%2B%2FBB%2FGev74GG5%2BZf1QHauKm8mmHF7%2FjnGPN4%2F5lA%3D,35.053306787225,128.039074108306,https://kasa.go.kr,우주항공을 연구하는 기관,우주항공기술의 개발을 통하여 혁신 기술을 확보하고 우주항공산업을 진흥하며 우주위험으로부터 국민을 보호하기 위한 정책 및 사업 등을 추진,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9131,E000021403,00,중소기업,에스케이이터닉스,2408103211,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCnrGyamR14B2XbEmGRDLu84GsAaAfe3kMHS0kpyMhP7dXwQdO%2F9nQwDkPibYLnXklOcjafjgjuGvTBVrQ4CeXrc%3D,37.4027750406806,127.11047201374,https://www.sketernix.com/,다양한 신재생에너지 선도 기업,"SK이터닉스가 2024년 3월 새롭게 출범하였습니다.SK이터닉스는 태양광, 육상풍력, ESS 등 다양한 신재생에너지 포트폴리오 기반하에 선도 기업으로서의 입지를 공고히 하고 있으며, 나아가 지속 가능한 경영을 추구하여 미래 성장동력을 확보하고자 전력중개, 연료전지, 해상풍력 등으로 사업 영역을 확장해 나가고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
9132,E000021383,00,중소기업,에스케이멀티유틸리티,7948802402,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCrqF4zXdlKUHgNb8bN8c5w9pmsNckUag5vWoj2t0PO1fzajM0A3l5zJydHc84Zf8LCj%2BrSQ7tjW4ovxnpUolNFo%3D,35.4650690517039,129.359973402085,https://www.skmu.co.kr/,"증기, 냉·온수 및 공기조절 공급업","SK멀티유틸리티는 전력과 열을 동시에 생산하는 열병합발전을 통해 산업단지에 유틸리티를 공급하는 집단에너지 사업자이며, 산업단지내 석탄 연료를 LNG 연료로 전환함으로써 저탄소 에너지 전환을 선도하는 기업입니다.SK멀티유틸리티는 산업단지 내 기업들에게 양질의 유틸리티를 안정적이고 합리적으로 제공하여 수요자와 함께 성장하고, 지속가능경영을 통해 사회적 책임을 다하는 기업입니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
9133,E000021363,00,중소기업,에이치에스효성,7748603325,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCtbi9EDkpsOk0chca1%2FGFYur3WG69H08X3yu3zj7oFS4dkawNygcNJzLtCudH8ysxAG7bIMIwWxx7tvcPOajzPU%3D,37.5456391995242,126.9516774619,https://www.hshyosung.com,금융업,"‘HS효성’은 지난 60년간 쌓아온 효성의 소중한 경험과 자산들을 더욱 발전 계승시킴과 동시에 ‘가치경영(Value Management)’이라는 새로운 경영철학으로 우리 모두의 삶과 미래를 건강하고 풍요롭게 만드는 새 시대를 열어가겠습니다.‘가치 또 같이’라는 슬로건과 함께 전개될 ‘가치경영’은 종래의 고객 등 협의의 스테이크홀더(Stakeholder) 개념을 고객, 주주, 더 나아가 가족이라고 표현될 HS효성 구성원, 비즈니스 파트너 그리고 우리가 속한 사회 등까지 확대하여 각 분야의 가치를 건강하고 균형 있게 조율하고(Optimization) 극대화하는(Maximization) 새로운 경영철학입니다.타이어코드, 탄소섬유, 아라미드, 시트벨트, 에어백, 인테리어 등 지금까지의 세상을 바꾸어왔고 앞으로의 세상을 이끌어 갈 최첨단 소재 분야를 비롯해, 온 인류의 혁신을 불러올 AI를 포함한 데이터 솔루션 분야의 무한한 잠재력, SCM(Supply Chain Management) 솔루션 분야, 모빌리티 솔루션 분야, 미디어 분야 등 기존 분야의 가치 극대화뿐만 아니라 기존의 연구개발 분야를 더욱 강화해 과학에 기반한 최첨단 기술을 통한 다양한 분야에서의 건강한 성장을 통해 스테이크홀더의 가치 극대화를 위한 가치경영을 실천해 가겠습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
9134,E000021343,30,공공기관,대중소기업농어업협력재단,1078210445,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCtTtCjKahS%2FdcDwDcwL9iqSlkmh0tLIPjQ5745I4G4%2BEv89D4p5PfzyntXrf2jqBdZLv%2FEakPTfdzC4GPEX0%2FO0%3D,37.5618257152508,126.991058542501,https://www.win-win.or.kr,대·중소기업·농어업 간 상생협력 파트너,"대·중소기업·농어업협력재단은 대·중소기업·농어업 간 기술, 인력, 판로 등 협력사업을 추진하고 우수 협력 모델의 발굴을 통해 동반성장 문화를 확산하여 공정거래 관계 조성을 지원하기 위하여 설립(2004.12.27) 되었습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9135,E000021323,40,중견기업,마이크로웍스,3488602864,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCmy7RvbtHoCkpsrfJPXnFyRRw8q8g8IYawqhcAp2VOwo3Y2Eeg4qY%2BGyc%2F0pyZ59%2F6NtwIxIFxpcu7UPmO%2FMwCg%3D,37.3037065008659,126.987986315373,https://www.micro-works.kr/,고부가가치 소재회사,"Microworks가 이뤄낸 기술 변화가 세상을 바꿉니다.40년 넘게 우리나라 소재산업을 선도해온 Microworks는 기존 필름, 화학 제품 중심 기업에서 벗어나 2차전지·반도체·친환경 소재 중심의 고부가가치 소재회사로 거듭나고 있습니다.Microworks는 1976년 창립 이래 도전과 혁신을 통해 수많은 국내 최초, 세계 최초를 기록해왔습니다. 1977년 국내 최초로 폴리에스터(PET) 필름을 개발하고 2008년에는 세계 최초로 생분해 필름을 상용화했습니다. 1991년에는 국내 최초로 프로필렌 옥사이드(PO) 제품을 상업화하고 2008년 세계 최초로 친환경 HPPO 공법 상업화에 성공했습니다. 반도체 소재 국산화에도 앞장선 Microworks는 CMP 패드 개발에 이어 현재 블랭크 마스크 하이엔드급 제품의 국산화도 앞장서고 있습니다.2020년 Microworks는 비즈니스 모델(BM) 혁신을 추진하며 글로벌 첨단소재 전문기업으로 도약하고 있습니다. 2020년 4월 전기차 배터리 핵심소재인 동박 제조 분야에서 글로벌 1위 기술력을 자랑하는 SK넥실리스를 출범시켜 2차전지 소재 사업을 강화했습니다. 또 기존 주력사업인 화학사업부문을 분사해 쿠웨이트 PIC와 합작사 SK피아이씨글로벌을 만들며, 글로벌 진출 발판을 마련했습니다.Microworks는 2차전지·반도체·친환경 분야의 고부가 소재사업을 강화하기 위해 BM혁신을 계속해나갑니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9136,E000021304,40,중견기업,조선내화,2848102978,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCkbmC8clNfUdhpaRn8%2FFZjnOIW6FV41oEmcDBE77wAPoqEBGQAMIVKn7ZuqcHjDRjNuUWAtrbIVpFOPoVkjxAzY%3D,34.9342813153474,127.753752337717,https://www.chosunref.co.kr,내화물 산업 회사,"인류 문명의 시작점인 “불”을 다루는 기술 조선내화는 1947년, 그 뜨거운 열의 중심에서 고온소재 기업으로서의 발을 내딛었습니다.이후 70여 년간 축적된 기술은 단순한 내화물 제조를 넘어, 고온 환경에 특화된 첨단 세라믹 소재 기업으로의 길을 열었습니다.국내 최초로 내화물 100% 국산화를 실현한 조선내화는, 철강·시멘트·비철금속·에너지 산업 등 고온소재가 핵심이 되는 산업에 고기능 세라믹 소재를 지속적으로 공급하고 있습니다.조선내화의 세라믹 소재는 내열성 · 내식성 · 열충격 저항 등의 특성을 바탕으로 설비 수명 연장과 공정 안정화, 그리고 고객 비용 절감에 기여하고 있습니다.반세기 넘는 동안 “일류제품으로 고객에게 보답하겠다”는 신념과 책임감으로 다져진 조선내화인의 강인한 정신은 명실상부 최고의 내화물 전문기업으로 지탱해 준 힘의 근원이었습니다.조선내화는 “작지만 강한 기업”이라는 신념 아래, 끊임없는 기술 혁신과 고객 맞춤형 소재 개발로 산업의 미래를 지탱하는 세라믹 전문 파트너로 자리매김하고 있습니다.앞으로도 조선내화는 신뢰와 소통의 조직문화와 ESG 경영체제를 바탕으로, 지속가능한 소재 기술을 통해 고객과의 신뢰를 이어가며 100년 기업의 미래를 열어가겠습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
